Date,Sentiment_Score
3/16/2023,0.039198945
3/17/2023,0.014737508
3/18/2023,0.038999875
3/19/2023,0.0646854
3/20/2023,0.018671429
3/21/2023,0.156486649
3/22/2023,0.023015424
3/23/2023,0.00177104
3/24/2023,-0.018744449
3/25/2023,0.013370818
3/26/2023,0.011523182
3/27/2023,0.064236949
3/28/2023,0.07801375
3/29/2023,0.092786923
3/30/2023,0.060008969
3/31/2023,0.056388651
4/1/2023,0.1177085
4/2/2023,0.0832301
4/3/2023,0.025320915
4/4/2023,0.024376206
4/5/2023,0.049627862
4/6/2023,0.018055853
4/7/2023,0.058945656
4/8/2023,0.115692143
4/9/2023,0.104107273
4/10/2023,0.056096277
4/11/2023,0.044908839
4/12/2023,0.03516086
4/13/2023,0.018707842
4/14/2023,0.045346813
4/15/2023,0.019042182
4/16/2023,0.041548786
4/17/2023,0.073643282
4/18/2023,0.082837654
4/19/2023,0.025853789
4/20/2023,0.093521714
4/21/2023,0.01762786
4/22/2023,0.0591494
4/23/2023,0.1318195
4/24/2023,0.051218526
4/25/2023,0.042380465
4/26/2023,0.052044667
4/27/2023,0.085922738
4/28/2023,0.0692372
4/29/2023,0.042455222
4/30/2023,0.022512429
5/1/2023,0.077497255
5/2/2023,0.094827107
5/3/2023,0.066819922
5/4/2023,0.051949735
5/5/2023,0.066462969
5/6/2023,0.033358833
5/7/2023,0.0574137
5/8/2023,0.075030478
5/9/2023,0.065728092
5/10/2023,0.054401707
5/11/2023,0.011800357
5/12/2023,-0.014535176
5/13/2023,0.067061417
5/14/2023,0.07881135
5/15/2023,0.029168606
5/16/2023,0.040349824
5/17/2023,0.027620397
5/18/2023,-0.023182273
5/19/2023,0.038027571
5/20/2023,0.050416667
5/21/2023,0.075266833
5/22/2023,-0.001297481
5/23/2023,0.04404949
5/24/2023,0.03214735
5/25/2023,0.043018764
5/26/2023,0.046924044
5/27/2023,0.117937778
5/28/2023,0.01130164
5/29/2023,0.003277574
5/30/2023,0.064254721
5/31/2023,0.033748075
6/1/2023,0.060196889
6/2/2023,0.045105043
6/3/2023,0.03766575
6/4/2023,0.082755455
6/5/2023,0.055183117
6/6/2023,0.013465508
6/7/2023,0.017363792
6/8/2023,0.057353387
6/9/2023,0.049594905
6/10/2023,-0.061065444
6/11/2023,0.162213846
6/12/2023,0.003786158
6/13/2023,0.032362682
6/14/2023,0.004259447
6/15/2023,0.037293507
6/16/2023,0.046950414
6/17/2023,0.041851385
6/18/2023,0.0979335
6/19/2023,-0.01897775
6/20/2023,0.057194097
6/21/2023,0.061329545
6/22/2023,0.039171013
6/23/2023,0.010086787
6/24/2023,-0.03225
6/25/2023,0.0336172
6/26/2023,-0.002081153
6/27/2023,0.034303
6/28/2023,0.013026102
6/29/2023,0.065326149
6/30/2023,0.037458828
7/1/2023,0.051965286
7/2/2023,0.096609846
7/3/2023,0.054112889
7/4/2023,0.023868964
7/5/2023,0.027406913
7/6/2023,0.059253755
7/7/2023,0.068376667
7/8/2023,0.00610375
7/9/2023,0.07083125
7/10/2023,-0.012286896
7/11/2023,0.044857209
7/12/2023,0.050367226
7/13/2023,0.041901938
7/14/2023,0.084897062
7/15/2023,0.089986778
7/16/2023,0.042253273
7/17/2023,0.048957672
7/18/2023,0.084343293
7/19/2023,0.039342491
7/20/2023,0.06443398
7/21/2023,0.040795673
7/22/2023,0.100641625
7/23/2023,0.105437333
7/24/2023,0.034964
7/25/2023,0.111691313
7/26/2023,0.125310524
7/27/2023,0.065563645
7/28/2023,0.059291525
7/29/2023,0.009195167
7/30/2023,0.084135571
7/31/2023,0.088216952
8/1/2023,0.077229082
8/2/2023,0.06935084
8/3/2023,0.073733282
8/4/2023,0.072927246
8/5/2023,0.091563833
8/6/2023,0.056065429
8/7/2023,0.099329196
8/8/2023,0.053111309
8/9/2023,0.092286083
8/10/2023,0.074483091
8/11/2023,0.06435098
8/12/2023,-0.008955333
8/13/2023,-0.0339327
8/14/2023,-0.026881989
8/15/2023,0.029068608
8/16/2023,0.034420143
8/17/2023,0.028304364
8/18/2023,-0.015528525
8/19/2023,0.075362182
8/20/2023,-0.048758632
8/21/2023,0.000490444
8/22/2023,0.066621942
8/23/2023,0.036864891
8/24/2023,0.085437193
8/25/2023,0.02383763
8/26/2023,-0.03980125
8/27/2023,-0.0897775
8/28/2023,0.068370946
8/29/2023,0.073102509
8/30/2023,0.044013019
8/31/2023,0.044626962
9/1/2023,0.027299241
9/2/2023,-0.041580778
9/3/2023,0.122439
9/4/2023,0.069618643
9/5/2023,0.001294698
9/6/2023,0.008304831
9/7/2023,-0.012341667
9/8/2023,0.038575203
9/9/2023,0.10402525
9/10/2023,-0.0051789
9/11/2023,0.016682203
9/12/2023,0.036913062
9/13/2023,0.03781272
9/14/2023,0.019230508
9/15/2023,0.029991919
9/16/2023,0.057106111
9/17/2023,0.013368167
9/18/2023,-0.005662074
9/19/2023,0.0659476
9/20/2023,0.052395279
9/21/2023,0.030057712
9/22/2023,0.01987525
9/23/2023,0.028291455
9/24/2023,0.001615286
9/25/2023,-0.000616706
9/26/2023,0.003336182
9/27/2023,0.091404
9/28/2023,0.058343875
9/29/2023,0.038108557
9/30/2023,0.037721714
10/1/2023,0.087864235
10/2/2023,0.037845357
10/3/2023,-0.017455869
10/4/2023,0.055189672
10/5/2023,0.027782043
10/6/2023,0.0076857
10/7/2023,0.065649889
10/8/2023,-0.019381308
10/9/2023,-0.071583691
10/10/2023,0.036203806
10/11/2023,0.03494525
10/12/2023,0.061695396
10/13/2023,0.014860921
10/14/2023,-0.01381125
10/15/2023,-0.024341
10/16/2023,-0.024327148
10/17/2023,0.044138277
10/18/2023,0.054151537
10/19/2023,-0.008113559
10/20/2023,0.023722527
10/21/2023,0.052606
