Date,Open,High,Low,Close,Adj Close,Volume
4/1/2014,3615.909912,3659.159912,3614.159912,3658.399902,3658.399902,2153130000
4/2/2014,3670.330078,3676.360107,3649.790039,3665.98999,3665.98999,2187100000
4/3/2014,3670.429932,3675.699951,3617.409912,3637.580078,3637.580078,2067370000
4/4/2014,3659.919922,3663.780029,3532.280029,3539.379883,3539.379883,2621270000
4/7/2014,3522.209961,3551.209961,3482.75,3507.75,3507.75,2554680000
4/8/2014,3511.820068,3543.97998,3499,3538.22998,3538.22998,2198900000
4/9/2014,3552.070068,3602.350098,3544.090088,3600.439941,3600.439941,1957560000
4/10/2014,3597.580078,3599.639893,3479.149902,3487.76001,3487.76001,2421210000
4/11/2014,3453.23999,3502.330078,3440.550049,3446.850098,3446.850098,2264480000
4/14/2014,3479.659912,3493.169922,3443.26001,3474.629883,3474.629883,1890480000
4/15/2014,3484.290039,3505.669922,3414.110107,3487.850098,3487.850098,2413110000
4/16/2014,3517.5,3533.090088,3489.290039,3533.090088,3533.090088,1863110000
4/17/2014,3526.570068,3551.02002,3511.27002,3534.530029,3534.530029,1954720000
4/18/2014,3526.570068,3551.02002,3511.27002,3534.530029,3534.530029,1954720000
4/21/2014,3543.649902,3559.949951,3525.590088,3559.949951,3559.949951,1544440000
4/22/2014,3570.51001,3596.919922,3566.870117,3588.810059,3588.810059,1875930000
4/23/2014,3587.649902,3588.050049,3555.189941,3557.040039,3557.040039,1794760000
4/24/2014,3609.830078,3613.199951,3552.929932,3591.030029,3591.030029,2130870000
4/25/2014,3569.919922,3573.949951,3525.600098,3533.100098,3533.100098,2087140000
4/28/2014,3546.959961,3570.110107,3489.600098,3545.030029,3545.030029,2348320000
4/29/2014,3557.77002,3579.030029,3538.23999,3573.98999,3573.98999,1911240000
4/30/2014,3556,3585.5,3548.110107,3582.02002,3582.02002,2151400000
5/1/2014,3589.659912,3613.030029,3580.02002,3594.360107,3594.360107,2077040000
5/2/2014,3608.840088,3611.560059,3578.530029,3587.639893,3587.639893,1844790000
5/5/2014,3566.26001,3605.26001,3556.399902,3605.090088,3605.090088,1561170000
5/6/2014,3598.27002,3599.649902,3556.100098,3556.51001,3556.51001,1850610000
5/7/2014,3561.469971,3567.550049,3506.350098,3546.469971,3546.469971,2486030000
5/8/2014,3533.389893,3583.639893,3524.850098,3540.419922,3540.419922,2411940000
5/9/2014,3537.679932,3556.350098,3516.23999,3555.699951,3555.699951,1976160000
5/12/2014,3574.23999,3613.370117,3572.689941,3612.72998,3612.72998,1880020000
5/13/2014,3614.909912,3625.77002,3605.780029,3611.129883,3611.129883,1923480000
5/14/2014,3603.580078,3614.629883,3585.679932,3593.25,3593.25,1764430000
5/15/2014,3594.590088,3598.340088,3542.629883,3565.169922,3565.169922,2083030000
5/16/2014,3568.199951,3590.409912,3545.629883,3587.199951,3587.199951,1741070000
5/19/2014,3577.850098,3618.959961,3572.280029,3615.620117,3615.620117,1601400000
5/20/2014,3612.860107,3624.600098,3585.879883,3600.310059,3600.310059,1797910000
5/21/2014,3605.790039,3636.469971,3605.51001,3635.610107,3635.610107,1703500000
5/22/2014,3639.48999,3660.590088,3633.850098,3650.860107,3650.860107,1835810000
5/23/2014,3656.27002,3678.169922,3646.22998,3677.330078,3677.330078,1536610000
5/26/2014,3656.27002,3678.169922,3646.22998,3677.330078,3677.330078,1536610000
5/27/2014,3693.179932,3723.070068,3691.090088,3723.070068,3723.070068,1812330000
5/28/2014,3720.889893,3726.719971,3708.649902,3712.26001,3712.26001,1785140000
5/29/2014,3723.27002,3735.719971,3717.659912,3735.719971,3735.719971,1714000000
5/30/2014,3738.709961,3741.570068,3716.090088,3736.820068,3736.820068,1903660000
6/2/2014,3740.709961,3740.709961,3707.889893,3732.959961,3732.959961,1631310000
6/3/2014,3719.169922,3735.969971,3715.459961,3730.070068,3730.070068,1718640000
6/4/2014,3720,3750.01001,3715.23999,3743.590088,3743.590088,1610090000
6/5/2014,3748.360107,3782,3735.189941,3776.949951,3776.949951,1926750000
6/6/2014,3792.419922,3795.139893,3782.120117,3794.570068,3794.570068,1616650000
6/9/2014,3795.850098,3804.040039,3783.899902,3795.73999,3795.73999,1783060000
6/10/2014,3790.47998,3802.459961,3786.560059,3800.860107,3800.860107,1787120000
6/11/2014,3789.409912,3803.949951,3783.610107,3797.850098,3797.850098,1778460000
6/12/2014,3790.590088,3794.98999,3751.689941,3763.800049,3763.800049,1908190000
6/13/2014,3782.840088,3784.840088,3759.870117,3775.560059,3775.560059,1754560000
6/16/2014,3768.370117,3789.929932,3761.419922,3779.929932,3779.929932,1675120000
6/17/2014,3775.72998,3790.919922,3769.939941,3781.320068,3781.320068,1814360000
6/18/2014,3786.189941,3807.48999,3764.530029,3804.610107,3804.610107,1860660000
6/19/2014,3808.76001,3811.23999,3783.300049,3800.800049,3800.800049,1845460000
6/20/2014,3803.100098,3807.919922,3794.51001,3802.639893,3802.639893,2721380000
6/23/2014,3802.25,3806.189941,3794.850098,3805.310059,3805.310059,1712930000
6/24/2014,3807.48999,3837.169922,3791.120117,3799.530029,3799.530029,2014700000
6/25/2014,3794.840088,3831.850098,3792.310059,3827.330078,3827.330078,1722820000
6/26/2014,3826.699951,3827.699951,3798.629883,3826.909912,3826.909912,1554070000
6/27/2014,3825.02002,3844.889893,3823.209961,3844.439941,3844.439941,3964930000
6/30/2014,3844.449951,3860.649902,3841.699951,3849.47998,3849.47998,1848110000
7/1/2014,3864.139893,3902.929932,3863.810059,3894.330078,3894.330078,1942550000
7/2/2014,3895.179932,3904.350098,3890.77002,3899.27002,3899.27002,1599480000
7/3/2014,3911.110107,3923.149902,3901.330078,3923.01001,3923.01001,1001730000
7/4/2014,3911.110107,3923.149902,3901.330078,3923.01001,3923.01001,1001730000
7/7/2014,3917.889893,3923.919922,3904.669922,3910.709961,3910.709961,1691390000
7/8/2014,3903.370117,3906.219971,3848.179932,3864.070068,3864.070068,2221820000
7/9/2014,3873.169922,3896.379883,3863.199951,3892.909912,3892.909912,1736960000
7/10/2014,3837.290039,3895.719971,3837.159912,3880.040039,3880.040039,1682920000
7/11/2014,3888.76001,3905.399902,3879.399902,3904.580078,3904.580078,1511250000
7/14/2014,3923.600098,3937.72998,3916.530029,3929.459961,3929.459961,1579660000
7/15/2014,3934.790039,3940.550049,3887.5,3914.459961,3914.459961,1772030000
7/16/2014,3943.600098,3947.48999,3927.01001,3932.330078,3932.330078,2059340000
7/17/2014,3921.870117,3933.879883,3866.219971,3878.01001,3878.01001,2055240000
7/18/2014,3899.379883,3942.149902,3894.560059,3939.889893,3939.889893,1823580000
7/21/2014,3933.110107,3941.929932,3917.73999,3934.139893,3934.139893,1557820000
7/22/2014,3950.830078,3966.100098,3949.090088,3961.620117,3961.620117,1724440000
7/23/2014,3974.659912,3990.639893,3967.959961,3986.189941,3986.189941,1909810000
7/24/2014,3994.179932,3997.5,3975.659912,3983.189941,3983.189941,1935090000
7/25/2014,3959.350098,3970.439941,3945.050049,3965.169922,3965.169922,1711430000
7/28/2014,3966.310059,3977,3936.719971,3967.23999,3967.23999,1783250000
7/29/2014,3974.060059,3983.419922,3957.219971,3959.030029,3959.030029,2090810000
7/30/2014,3982.100098,3989,3960.290039,3976.070068,3976.070068,1872430000
7/31/2014,3938.310059,3948.899902,3889.100098,3892.5,3892.5,2273380000
8/1/2014,3886.100098,3908.209961,3855.350098,3879.669922,3879.669922,2050340000
8/4/2014,3890.629883,3922.25,3875.100098,3908.77002,3908.77002,1677400000
8/5/2014,3891.129883,3901.169922,3858.649902,3874.939941,3874.939941,1916180000
8/6/2014,3851.439941,3896.649902,3849.449951,3874.27002,3874.27002,1819310000
8/7/2014,3889.689941,3895.73999,3845.199951,3857.939941,3857.939941,1866330000
8/8/2014,3864.090088,3890.629883,3848.48999,3888.090088,3888.090088,1759060000
8/11/2014,3899.97998,3921.189941,3899.370117,3910.459961,3910.459961,1537880000
8/12/2014,3904.449951,3916.72998,3887.580078,3905.22998,3905.22998,1560220000
8/13/2014,3924.469971,3949.689941,3921.439941,3949.199951,3949.199951,1611690000
8/14/2014,3953.27002,3969.23999,3949.080078,3969.110107,3969.110107,1549820000
8/15/2014,3993,3997.080078,3951.25,3987.51001,3987.51001,1799460000
8/18/2014,4007.189941,4022.47998,4003.459961,4020.5,4020.5,1571100000
8/19/2014,4025.51001,4041.5,4024.169922,4040.129883,4040.129883,1556560000
8/20/2014,4032.909912,4046.969971,4032.199951,4040.709961,4040.709961,1502290000
8/21/2014,4041,4048.949951,4035.75,4047.030029,4047.030029,1421730000
8/22/2014,4052.139893,4060.899902,4040.219971,4052.75,4052.75,1311810000
8/25/2014,4073.47998,4079.52002,4058.600098,4067.47998,4067.47998,1384620000
8/26/2014,4073.050049,4076.540039,4062.72998,4071.669922,4071.669922,1469620000
8/27/2014,4073.399902,4078.189941,4064.070068,4073.179932,4073.179932,1389470000
8/28/2014,4059.370117,4072.290039,4054.610107,4066.27002,4066.27002,1309580000
8/29/2014,4081.02002,4082.969971,4062.179932,4082.560059,4082.560059,1352830000
9/1/2014,4081.02002,4082.969971,4062.179932,4082.560059,4082.560059,1352830000
9/2/2014,4093.120117,4095.870117,4078.189941,4095.810059,4095.810059,1859080000
9/3/2014,4103.970215,4104.430176,4063.48999,4070.959961,4070.959961,1897450000
9/4/2014,4078.820068,4100.779785,4056.530029,4066.129883,4066.129883,1728700000
9/5/2014,4067.370117,4089.97998,4051.75,4089.919922,4089.919922,1641830000
9/8/2014,4086.52002,4105.5,4076.629883,4095.469971,4095.469971,1670210000
9/9/2014,4094.02002,4110.859863,4053.110107,4061.879883,4061.879883,1956550000
9/10/2014,4063.850098,4095.909912,4054.610107,4094.969971,4094.969971,1808650000
9/11/2014,4077.689941,4092.790039,4060.919922,4092.649902,4092.649902,1704850000
9/12/2014,4087.169922,4089.620117,4057.530029,4069.22998,4069.22998,1784180000
9/15/2014,4070.199951,4070.820068,4018.300049,4029.889893,4029.889893,1940520000
9/16/2014,4012.530029,4073.139893,4009.97998,4067.27002,4067.27002,1879350000
9/17/2014,4066.76001,4090.949951,4048.580078,4073.570068,4073.570068,1796710000
9/18/2014,4084.51001,4103.419922,4080.820068,4103.080078,4103.080078,1774840000
9/19/2014,4113.02002,4118.910156,4084.449951,4100.089844,4100.089844,3178490000
9/22/2014,4091.870117,4092.139893,4044.98999,4061.22998,4061.22998,1881520000
9/23/2014,4045.669922,4069.209961,4043.26001,4051.570068,4051.570068,1847730000
9/24/2014,4055.419922,4096.27002,4041.719971,4094.310059,4094.310059,1765260000
9/25/2014,4079.370117,4087.189941,4007.629883,4007.820068,4007.820068,1939610000
9/26/2014,4016.969971,4057.469971,4015.02002,4053.719971,4053.719971,1637480000
9/29/2014,4009.659912,4056.429932,4008.580078,4047.179932,4047.179932,1737750000
9/30/2014,4054.860107,4070.439941,4031.699951,4049.449951,4049.449951,2200380000
10/1/2014,4043.330078,4043.439941,3972.909912,3984.73999,3984.73999,2312630000
10/2/2014,3984.800049,3996.75,3934.939941,3985.870117,3985.870117,2165500000
10/3/2014,4004.75,4040.560059,3995.810059,4027.310059,4027.310059,1777640000
10/6/2014,4041.399902,4046.709961,4004.209961,4016.27002,4016.27002,1828240000
10/7/2014,3999.25,4007.939941,3958.439941,3958.590088,3958.590088,2111360000
10/8/2014,3960.790039,4048.790039,3938.159912,4041.120117,4041.120117,2451630000
10/9/2014,4031.620117,4040.540039,3965.370117,3969.320068,3969.320068,2264220000
10/10/2014,3946.320068,3969.47998,3870.860107,3870.860107,3870.860107,2765750000
10/13/2014,3866.889893,3893.659912,3807.889893,3808,3808,2467830000
10/14/2014,3837.219971,3860.040039,3801.159912,3810.449951,3810.449951,2496120000
10/15/2014,3738.719971,3801.419922,3700.22998,3785.969971,3785.969971,3058740000
10/16/2014,3706.699951,3795.080078,3704.830078,3765.280029,3765.280029,2591940000
10/17/2014,3815.719971,3848.97998,3791.159912,3815.469971,3815.469971,2260070000
10/20/2014,3813.600098,3872.360107,3804.969971,3870.080078,3870.080078,1717370000
10/21/2014,3916.649902,3971.399902,3908.830078,3971.389893,3971.389893,1997580000
10/22/2014,3980.48999,3988.399902,3947.97998,3949.590088,3949.590088,1967020000
10/23/2014,3989.860107,4032.219971,3984.149902,4012.27002,4012.27002,1952380000
10/24/2014,4019.840088,4045.189941,4003.429932,4042.02002,4042.02002,1754300000
10/27/2014,4031.879883,4052.5,4019.22998,4046.02002,4046.02002,1585580000
10/28/2014,4063.070068,4107.189941,4062.209961,4106.629883,4106.629883,1966920000
10/29/2014,4091.620117,4104.060059,4062.48999,4090.550049,4090.550049,2184050000
10/30/2014,4074.26001,4109.060059,4064.449951,4100.640137,4100.640137,2034960000
10/31/2014,4168.5,4170.870117,4143.200195,4158.209961,4158.209961,2424360000
11/3/2014,4160.600098,4179.359863,4156.790039,4169.279785,4169.279785,2033000000
11/4/2014,4154.879883,4165.049805,4126.720215,4156.22998,4156.22998,1939320000
11/5/2014,4179.22998,4179.930176,4140.209961,4153.27002,4153.27002,2001870000
11/6/2014,4147.310059,4165.77002,4133.97998,4164.080078,4164.080078,1986820000
11/7/2014,4170.459961,4171.129883,4139.459961,4160.5,4160.5,1978830000
11/10/2014,4162.589844,4179.97998,4151.47998,4175.950195,4175.950195,1830010000
11/11/2014,4173.609863,4187.310059,4165.25,4187.160156,4187.160156,1663690000
11/12/2014,4174.470215,4199.189941,4173.02002,4195.399902,4195.399902,1773060000
11/13/2014,4202.77002,4228.680176,4194.330078,4213.47998,4213.47998,1857580000
11/14/2014,4214.970215,4225.180176,4198.589844,4224.990234,4224.990234,1739950000
11/17/2014,4215.290039,4225.47998,4194.180176,4213.790039,4213.790039,1695070000
11/18/2014,4215.180176,4248.189941,4214.319824,4242.189941,4242.189941,1655760000
11/19/2014,4233.709961,4235.839844,4204.160156,4222.660156,4222.660156,1641560000
11/20/2014,4204.540039,4245.169922,4202.359863,4242.089844,4242.089844,1667330000
11/21/2014,4284.410156,4285.27002,4237.379883,4251.319824,4251.319824,1854340000
11/24/2014,4262.089844,4285,4258.410156,4284.319824,4284.319824,1568130000
11/25/2014,4290.680176,4302.439941,4279.899902,4288.22998,4288.22998,1720140000
11/26/2014,4291.870117,4319.410156,4289.509766,4317.990234,4317.990234,1362930000
11/27/2014,4291.870117,4319.410156,4289.509766,4317.990234,4317.990234,1362930000
11/28/2014,4330.959961,4347.089844,4326.209961,4337.790039,4337.790039,998600000
12/1/2014,4323.950195,4332.549805,4274.680176,4287.810059,4287.810059,1893600000
12/2/2014,4291.330078,4312.919922,4283.890137,4305.959961,4305.959961,1839170000
12/3/2014,4312.169922,4319.02002,4287.040039,4312.930176,4312.930176,1734510000
12/4/2014,4309.47998,4327.549805,4293.939941,4311.930176,4311.930176,1724090000
12/5/2014,4318.279785,4324.419922,4302.040039,4311.569824,4311.569824,1767100000
12/8/2014,4301.27002,4320.080078,4259.009766,4278.339844,4278.339844,1966770000
12/9/2014,4228.209961,4297.72998,4216.870117,4294.669922,4294.669922,1950330000
12/10/2014,4284.5,4297,4218.850098,4224.870117,4224.870117,1850810000
12/11/2014,4241.689941,4296.810059,4238.290039,4246.47998,4246.47998,1873050000
12/12/2014,4207.609863,4254.430176,4199.279785,4199.279785,4199.279785,1888870000
12/15/2014,4224.169922,4236.060059,4145.009766,4157.410156,4157.410156,2143610000
12/16/2014,4122.22998,4190.419922,4089.189941,4089.600098,4089.600098,2231670000
12/17/2014,4095.75,4175.970215,4089.090088,4165.100098,4165.100098,2279930000
12/18/2014,4230.350098,4267.77002,4213.209961,4267.77002,4267.77002,2172260000
12/19/2014,4272.75,4300.399902,4258.330078,4281.779785,4281.779785,3287920000
12/22/2014,4271.870117,4295.27002,4270.540039,4293.669922,4293.669922,1720070000
12/23/2014,4308.950195,4309.029785,4274.509766,4279.299805,4279.299805,1590820000
12/24/2014,4283.189941,4298.870117,4281.799805,4283.100098,4283.100098,729750000
12/25/2014,4283.189941,4298.870117,4281.799805,4283.100098,4283.100098,729750000
12/26/2014,4295.720215,4322.450195,4294.799805,4314.089844,4314.089844,930220000
12/29/2014,4309.700195,4321.200195,4306.669922,4312.640137,4312.640137,1227740000
12/30/2014,4301.140137,4309.129883,4277.75,4282.350098,4282.350098,1269200000
12/31/2014,4294.879883,4307.009766,4233.709961,4236.279785,4236.279785,1515600000
1/1/2015,4294.879883,4307.009766,4233.709961,4236.279785,4236.279785,1515600000
1/2/2015,4258.600098,4276.709961,4206.459961,4230.240234,4230.240234,1435150000
1/5/2015,4206.549805,4210.959961,4151.850098,4160.959961,4160.959961,1794470000
1/6/2015,4174.779785,4176.259766,4090.330078,4110.830078,4110.830078,2167320000
1/7/2015,4139.850098,4169.970215,4126.390137,4160,4160,1957950000
1/8/2015,4195.490234,4247.930176,4192.629883,4240.549805,4240.549805,2105450000
1/9/2015,4250.97998,4253.970215,4188.609863,4213.279785,4213.279785,1715830000
1/12/2015,4221.52002,4223.879883,4158.109863,4169.970215,4169.970215,1861960000
1/13/2015,4212.990234,4252.700195,4134.939941,4166.200195,4166.200195,2162180000
1/14/2015,4122.080078,4165,4108.319824,4145.839844,4145.839844,2073810000
1/15/2015,4162.109863,4169.439941,4085.699951,4089.649902,4089.649902,1976260000
1/16/2015,4087.879883,4143.529785,4078.850098,4142.140137,4142.140137,1970520000
1/19/2015,4087.879883,4143.529785,4078.850098,4142.140137,4142.140137,1970520000
1/20/2015,4164.430176,4181.339844,4117.149902,4171.209961,4171.209961,1835040000
1/21/2015,4158.129883,4211.279785,4145.819824,4192.089844,4192.089844,1847420000
1/22/2015,4215,4274.149902,4173.540039,4270.359863,4270.359863,1996550000
1/23/2015,4268.529785,4292.879883,4258.47998,4278.140137,4278.140137,1653830000
1/26/2015,4271.100098,4282.47998,4254.470215,4275.720215,4275.720215,1717510000
1/27/2015,4200.879883,4209.410156,4151.149902,4165.5,4165.5,1954160000
1/28/2015,4233.740234,4235.149902,4140.379883,4140.379883,4140.379883,2118680000
1/29/2015,4134.52002,4189.540039,4103.709961,4181.350098,4181.350098,2110710000
1/30/2015,4178.620117,4210.850098,4144.029785,4148.430176,4148.430176,2264230000
2/2/2015,4162.200195,4189.089844,4094.72998,4188.589844,4188.589844,2006450000
2/3/2015,4201.939941,4229.149902,4174.22998,4229.149902,4229.149902,2153520000
2/4/2015,4202.430176,4248.839844,4198.740234,4221.200195,4221.200195,2212960000
2/5/2015,4229.620117,4258,4220.169922,4256.180176,4256.180176,2036590000
2/6/2015,4259.97998,4271.279785,4214.890137,4228.680176,4228.680176,2034060000
2/9/2015,4209.810059,4235.240234,4206.759766,4216.089844,4216.089844,1654680000
2/10/2015,4240.040039,4286.430176,4232.990234,4281.160156,4281.160156,1773730000
2/11/2015,4284.759766,4305.350098,4277.649902,4297.279785,4297.279785,1793630000
2/12/2015,4321.410156,4347.970215,4317.97998,4347.970215,4347.970215,2075470000
2/13/2015,4359.779785,4384.029785,4351.02002,4384.029785,4384.029785,1942240000
2/16/2015,4359.779785,4384.029785,4351.02002,4384.029785,4384.029785,1942240000
2/17/2015,4379.319824,4387.319824,4370.629883,4385.339844,4385.339844,1751490000
2/18/2015,4378.72998,4393.189941,4374.22998,4390.910156,4390.910156,1684800000
2/19/2015,4388.919922,4415.790039,4388.439941,4411.859863,4411.859863,1592890000
2/20/2015,4406.75,4444.620117,4397.620117,4443.049805,4443.049805,1761140000
2/23/2015,4441.259766,4449.490234,4430.870117,4449.490234,4449.490234,1754850000
2/24/2015,4442.129883,4455.52002,4428.819824,4451.029785,4451.029785,1834890000
2/25/2015,4441.080078,4461.109863,4429.899902,4440.589844,4440.589844,1848560000
2/26/2015,4443.549805,4463.810059,4430.790039,4462.27002,4462.27002,1905550000
2/27/2015,4459.859863,4464.310059,4435.660156,4440.669922,4440.669922,1955590000
3/2/2015,4452.799805,4483.970215,4450.859863,4483.049805,4483.049805,1931110000
3/3/2015,4466.529785,4473.640137,4433.509766,4458.779785,4458.779785,2018900000
3/4/2015,4442.410156,4452.370117,4421,4445.359863,4445.359863,1824830000
3/5/2015,4454.890137,4464.47998,4433.939941,4452.060059,4452.060059,1724200000
3/6/2015,4442.189941,4453.930176,4389.819824,4399.22998,4399.22998,1918220000
3/9/2015,4406.870117,4424.220215,4391.620117,4412.990234,4412.990234,1696510000
3/10/2015,4376.029785,4381.620117,4329.080078,4329.080078,4329.080078,1876010000
3/11/2015,4336.049805,4342.870117,4304.279785,4305.379883,4305.379883,1846020000
3/12/2015,4302.72998,4339.200195,4300.870117,4336.22998,4336.22998,1855110000
3/13/2015,4328.089844,4347.870117,4289.299805,4314.899902,4314.899902,1851410000
3/16/2015,4338.290039,4371.459961,4327.27002,4370.470215,4370.470215,1713480000
3/17/2015,4355.830078,4384.97998,4349.689941,4375.629883,4375.629883,1724370000
3/18/2015,4366.799805,4440.490234,4344.490234,4422.5,4422.5,1983570000
3/19/2015,4424.790039,4440.009766,4419.839844,4426.819824,4426.819824,1674970000
3/20/2015,4468.290039,4478.680176,4456.410156,4458.540039,4458.540039,2825670000
3/23/2015,4454.149902,4466.339844,4445.52002,4445.540039,4445.540039,1608880000
3/24/2015,4444.390137,4467.790039,4430.970215,4430.990234,4430.990234,1611670000
3/25/2015,4437.379883,4442.540039,4329.290039,4329.290039,4329.290039,2219520000
3/26/2015,4288.160156,4340.160156,4280.950195,4315.259766,4315.259766,2004960000
3/27/2015,4314.600098,4342.930176,4309.52002,4332.859863,4332.859863,1678650000
3/30/2015,4359.779785,4384.180176,4359.779785,4382.819824,4382.819824,1778520000
3/31/2015,4364.140137,4377.359863,4333.689941,4333.689941,4333.689941,1837660000
4/1/2015,4328.169922,4334.560059,4284.060059,4311.259766,4311.259766,1874960000
4/2/2015,4316.240234,4327.790039,4302.490234,4316.009766,4316.009766,1563670000
4/3/2015,4316.240234,4327.790039,4302.490234,4316.009766,4316.009766,1563670000
4/6/2015,4286.160156,4361.560059,4283.910156,4350.97998,4350.97998,1737560000
4/7/2015,4349.299805,4379.410156,4343.740234,4344.080078,4344.080078,1572940000
4/8/2015,4345.22998,4382.819824,4345.089844,4375.959961,4375.959961,1714210000
4/9/2015,4375.779785,4405.649902,4361.22998,4403.950195,4403.950195,1729750000
4/10/2015,4402.02002,4422.629883,4394.379883,4422.02002,4422.02002,244120000
4/13/2015,4428.129883,4448.200195,4407.069824,4409.209961,4409.209961,1544190000
4/14/2015,4409.290039,4418.870117,4375.109863,4397.640137,4397.640137,1571360000
4/15/2015,4409.740234,4435.279785,4406.040039,4424.529785,4424.529785,1795530000
4/16/2015,4412.149902,4427.220215,4408.959961,4418.830078,4418.830078,1662850000
4/17/2015,4379.629883,4390.310059,4333.109863,4351.799805,4351.799805,1985190000
4/20/2015,4373.649902,4423.879883,4373.089844,4417.399902,4417.399902,1646340000
4/21/2015,4444.5,4448.680176,4430.97998,4435.97998,4435.97998,1721260000
4/22/2015,4448.580078,4466.839844,4419.350098,4460.810059,4460.810059,1696380000
4/23/2015,4445.169922,4496.080078,4444.290039,4477.069824,4477.069824,1858620000
4/24/2015,4529.72998,4543.640137,4517.879883,4536.779785,4536.779785,1895150000
4/27/2015,4548.509766,4562.330078,4516.330078,4525.040039,4525.040039,2172470000
4/28/2015,4529.410156,4537.149902,4479.009766,4515.27002,4515.27002,2032500000
4/29/2015,4490.569824,4517.009766,4463.97998,4488.149902,4488.149902,1871300000
4/30/2015,4459.22998,4480.359863,4395.100098,4414.25,4414.25,2269290000
5/1/2015,4437.700195,4479.060059,4435.240234,4479.060059,4479.060059,1854400000
5/4/2015,4491.189941,4510.470215,4480.850098,4482.609863,4482.609863,1668200000
5/5/2015,4464.209961,4472.22998,4407.27002,4409.390137,4409.390137,2069490000
5/6/2015,4420.299805,4429.959961,4349.930176,4379.75,4379.75,2144620000
5/7/2015,4377.810059,4413.72998,4373.290039,4401.549805,4401.549805,2042960000
5/8/2015,4445,4466.169922,4441.72998,4458.649902,4458.649902,1978760000
5/11/2015,4457.620117,4468.75,4437.529785,4438.640137,4438.640137,1731390000
5/12/2015,4412.819824,4441.399902,4380.52002,4420.649902,4420.649902,1705870000
5/13/2015,4436.080078,4460.540039,4421.75,4426.560059,4426.560059,1672260000
5/14/2015,4461.069824,4496.25,4448.379883,4495.040039,4495.040039,1741970000
5/15/2015,4505.390137,4509.129883,4482.549805,4494.290039,4494.290039,1667260000
5/18/2015,4487.140137,4521.009766,4483.759766,4512.950195,4512.950195,1643870000
5/19/2015,4514.669922,4521.850098,4498.529785,4503.720215,4503.720215,1750980000
5/20/2015,4505.589844,4533.919922,4484.52002,4505.299805,4505.299805,1786830000
5/21/2015,4499.419922,4537.279785,4495.390137,4529.470215,4529.470215,1683670000
5/22/2015,4522.859863,4542.459961,4522.609863,4527.160156,4527.160156,1544920000
5/25/2015,4522.859863,4542.459961,4522.609863,4527.160156,4527.160156,1544920000
5/26/2015,4516.629883,4521.850098,4456.759766,4472.959961,4472.959961,1731950000
5/27/2015,4488.049805,4551.529785,4479.740234,4546.060059,4546.060059,1809550000
5/28/2015,4537.47998,4548.240234,4523.549805,4535.660156,4535.660156,1741420000
5/29/2015,4532.149902,4539.569824,4499.649902,4508.25,4508.25,2024170000
6/1/2015,4530.029785,4535.430176,4488.169922,4521.850098,4521.850098,1902120000
6/2/2015,4503.759766,4531.080078,4486.189941,4508.890137,4508.890137,1729750000
6/3/2015,4531.040039,4539.350098,4512.439941,4519.859863,4519.859863,1852680000
6/4/2015,4501.72998,4526.209961,4475.049805,4487.029785,4487.029785,1813960000
6/5/2015,4483.430176,4493.430176,4452.319824,4477.189941,4477.189941,1842890000
6/8/2015,4476.689941,4477.830078,4423.799805,4431.509766,4431.509766,1712210000
6/9/2015,4421.02002,4441.620117,4392.450195,4427.609863,4427.609863,1754340000
6/10/2015,4440.540039,4497.509766,4435.290039,4485.459961,4485.459961,1792980000
6/11/2015,4498.490234,4511.319824,4483.839844,4488.470215,4488.470215,1623950000
6/12/2015,4467.379883,4476.209961,4449.209961,4453.790039,4453.790039,1428900000
6/15/2015,4416.140137,4437.970215,4396.129883,4432.919922,4432.919922,1790280000
6/16/2015,4428.299805,4463.200195,4426.189941,4455.899902,4455.899902,1654820000
6/17/2015,4465.169922,4482.27002,4441.339844,4468.97998,4468.97998,1712820000
6/18/2015,4483.609863,4540.689941,4483.609863,4531.850098,4531.850098,1877920000
6/19/2015,4538.709961,4539.490234,4511.209961,4513.419922,4513.419922,2468310000
6/22/2015,4541.850098,4557.97998,4534.759766,4544.040039,4544.040039,1619970000
6/23/2015,4549.52002,4551.77002,4529.990234,4548.740234,4548.740234,1613540000
6/24/2015,4542.069824,4561.640137,4523.899902,4524.600098,4524.600098,1628800000
6/25/2015,4540.399902,4546.149902,4508.660156,4514.009766,4514.009766,1614760000
6/26/2015,4514.370117,4523.970215,4469.22998,4484.279785,4484.279785,3843810000
6/29/2015,4433.109863,4460.080078,4377.22998,4379.870117,4379.870117,2025580000
6/30/2015,4414.859863,4420.5,4381.939941,4396.759766,4396.759766,2034430000
7/1/2015,4433.790039,4445.899902,4409.419922,4429.22998,4429.22998,1814560000
7/2/2015,4440.169922,4445.830078,4417.47998,4433.390137,4433.390137,1490810000
7/3/2015,4440.169922,4445.830078,4417.47998,4433.390137,4433.390137,1490810000
7/6/2015,4394.439941,4444.410156,4394.439941,4418.660156,4418.660156,1741500000
7/7/2015,4422.75,4434.910156,4344.149902,4429.060059,4429.060059,2132080000
7/8/2015,4392.509766,4403.129883,4346.419922,4351.580078,4351.580078,1931520000
7/9/2015,4410.27002,4414.430176,4351.509766,4352.029785,4352.029785,1861600000
7/10/2015,4405.990234,4434.109863,4394.009766,4420.149902,4420.149902,1590230000
7/13/2015,4457.759766,4498.740234,4456.540039,4494.470215,4494.470215,1694140000
